;Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
1645;HR;Krapinsko-zagorska;HR0012A;46.169055555,15.6606388889;O3;EEA Croatia;µg/m³;46.5;2021-08-06T11:00:00+02:00;Croatia
1646;HR;Licko-senjska;HR0013A;44.8993333328,15.6097777778;PM2.5;EEA Croatia;µg/m³;2.6;2021-08-06T11:00:00+02:00;Croatia
1647;HU;Veszprém;HU0034A;47.0911102295,17.90112114;O3;EEA Hungary;µg/m³;83.1232;2021-08-06T13:00:00+02:00;Hungary
1648;HU;Veszprém;HU0037A;47.1052780195,17.55666542;PM10;EEA Hungary;µg/m³;6.705685;2021-08-06T13:00:00+02:00;Hungary
1649;HU;Csongrád;HU0057A;46.2666139995,20.153053;PM2.5;EEA Hungary;µg/m³;7.051277;2021-08-06T13:00:00+02:00;Hungary
1650;HU;Hajdú-Bihar;HU0023A;47.5133323695,21.62444496;NO2;EEA Hungary;µg/m³;4.1448568;2021-08-06T13:00:00+02:00;Hungary
1651;CN;克孜勒苏柯尔克孜自治州;市人民政府;39.7142,76.1454;NO2;ChinaAQIData;µg/m³;3.0;2021-08-06T13:00:00+02:00;China
1653;CN;龙岩市;龙岩学院;25.0306,117.0196;NO2;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China
1654;CN;昌都市;昌都会议中心;31.1406,97.1714;PM2.5;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
1655;CN;西双版纳州;景洪市江南;22.0019,100.7939;O3;ChinaAQIData;µg/m³;49.0;2021-08-06T13:00:00+02:00;China
1656;CN;六安市;朝阳厂;31.7905,116.4996;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
1657;CN;铁岭市;汇工街西;42.3022,123.8139;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
1660;CN;红河州;污水处理厂;23.3993,103.3772;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
1662;CN;梧州市;龙新;23.4835,111.2711;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
1663;CN;石嘴山市;沙湖旅游区(对照点);38.817,106.3394;O3;ChinaAQIData;µg/m³;187.0;2021-08-06T13:00:00+02:00;China
1664;CN;三亚市;河西子站;18.2681,109.4964;CO;ChinaAQIData;µg/m³;300.0;2021-08-06T13:00:00+02:00;China
1667;CN;攀枝花市;河门口;26.5928,101.5769;SO2;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
1668;CN;陇南市;滨江中学;33.3826,104.9339;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
1669;CN;南京市;瑞金路;32.0309,118.8109;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
1671;CN;平凉市;聚贤嘉苑;35.5461,106.6692;PM10;ChinaAQIData;µg/m³;25.0;2021-08-06T13:00:00+02:00;China
1672;CN;莆田市;秀屿区政府;25.3215,119.1013;PM10;ChinaAQIData;µg/m³;12.0;2021-08-06T13:00:00+02:00;China
1673;CN;黄冈市;红卫路;30.4519,114.8858;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
1675;CN;襄阳市;高新管委会;32.1142,112.1825;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China
1678;CN;南宁市;英华嘉园;22.735,108.3275;PM2.5;ChinaAQIData;µg/m³;40.0;2021-08-06T13:00:00+02:00;China
1679;CN;上海市;虹口;31.3008,121.467;NO2;ChinaAQIData;µg/m³;23.0;2021-08-06T13:00:00+02:00;China
1680;CN;蚌埠市;高新区;32.8977,117.3145;O3;ChinaAQIData;µg/m³;163.0;2021-08-06T13:00:00+02:00;China
1681;CN;蚌埠市;高新区;32.8977,117.3145;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
1683;CN;营口市;西炮台;40.6655,122.167;O3;ChinaAQIData;µg/m³;151.0;2021-08-06T13:00:00+02:00;China
1684;CN;鹰潭市;财苑宾馆;28.2475,117.0311;PM2.5;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
1687;CN;湘西州;跃进水库(对照点);28.2558,109.6414;NO2;ChinaAQIData;µg/m³;2.0;2021-08-06T13:00:00+02:00;China
1689;CN;安顺市;金钟山;26.2564,105.9439;PM2.5;ChinaAQIData;µg/m³;37.0;2021-08-06T13:00:00+02:00;China
1690;CN;铜仁地区;铜仁卫校;27.7344,109.1839;PM2.5;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China
1691;CN;无锡市;雪浪;31.4867,120.269;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
1694;CN;固原市;马园(对照点);36.1417,106.2319;NO2;ChinaAQIData;µg/m³;45.0;2021-08-06T13:00:00+02:00;China
1695;CN;湛江市;麻章区环保局;21.2679,110.3316;PM10;ChinaAQIData;µg/m³;130.0;2021-08-06T13:00:00+02:00;China
1696;CN;莆田市;东圳水库(对照点);25.4792,118.981;CO;ChinaAQIData;µg/m³;500.0;2021-08-06T13:00:00+02:00;China
1700;CN;包头市;东河鸿龙湾;40.5546,110.0377;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China
1703;CN;阜新市;东苑;42.0224,121.6717;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
1704;CN;丹东市;临江后街;40.1503,124.4256;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
1707;CN;湖州市;仁皇山新区;30.8955,120.0875;PM10;ChinaAQIData;µg/m³;33.0;2021-08-06T13:00:00+02:00;China
1708;CN;丹东市;元宝山;40.1461,124.3933;SO2;ChinaAQIData;µg/m³;4.0;2021-08-06T13:00:00+02:00;China
1710;CN;朝阳市;八里堡;41.5648,120.4176;NO2;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China
1711;CN;朝阳市;八里堡;41.5648,120.4176;CO;ChinaAQIData;µg/m³;800.0;2021-08-06T13:00:00+02:00;China
1713;CN;北京市;农展馆;39.9365,116.462;PM2.5;ChinaAQIData;µg/m³;54.0;2021-08-06T13:00:00+02:00;China
1714;CN;朔州市;区政府;39.3197,112.4258;CO;ChinaAQIData;µg/m³;1200.0;2021-08-06T13:00:00+02:00;China
1715;CN;吕梁市;马茂庄小学;37.51,111.1283;O3;ChinaAQIData;µg/m³;186.0;2021-08-06T13:00:00+02:00;China
1716;CN;汉中市;南郑大河坎水厂;33.0323,107.007;PM10;ChinaAQIData;µg/m³;65.0;2021-08-06T13:00:00+02:00;China
1717;CN;台州市;台州环保大楼;28.6542,121.419;CO;ChinaAQIData;µg/m³;300.0;2021-08-06T13:00:00+02:00;China
1718;CN;景德镇市;台达陶瓷;29.2617,117.1547;PM2.5;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
1720;CN;赣州市;地委;25.8664,114.9367;PM10;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
1721;IE;Dunlaoghaire-Rathdown;IE0132A;53.285833,-6.131944;PM10;EEA Ireland;µg/m³;8.57;2021-08-06T13:00:00+02:00;Ireland
1722;LU;Diekirch;LU0104A;49.7318099995,5.84714;NO2;EEA Luxemburg;µg/m³;1.9;2021-08-06T13:00:00+02:00;Luxembourg
1723;LV;Liepaja;LV0012A;56.5231749995,21.004694;O3;EEA Latvia;µg/m³;69.62;2021-08-06T14:00:00+02:00;Latvia
1725;NL;Zegveld;Zegveld-Oude Meije;52.138,4.83819;NO2;Netherlands;µg/m³;4.94;2021-08-06T04:00:00+02:00;Netherlands
1726;NL;De Zilk;De Zilk-Vogelaarsdreef;52.2966,4.51082;O3;Netherlands;µg/m³;52.53;2021-08-06T04:00:00+02:00;Netherlands
1727;NL;Amsterdam;Amsterdam-Vondelpark;52.3597,4.86621;CO;Netherlands;µg/m³;0.3412;2021-08-06T04:00:00+02:00;Netherlands
1728;NL;Badhoevedorp;Badhoevedorp-Sloterweg;52.334,4.77401;CO;Netherlands;µg/m³;0.3291;2021-08-06T04:00:00+02:00;Netherlands
1729;NL;Balk;Balk-Trophornsterweg;52.9169,5.57349;NO2;Netherlands;µg/m³;8.12;2021-08-06T04:00:00+02:00;Netherlands
1730;NL;Enschede;Enschede-Winkelhorst.;52.2345,6.91949;PM2.5;Netherlands;µg/m³;5.50814;2021-08-06T04:00:00+02:00;Netherlands
1731;NL;Dordrecht;Dordrecht-Bamendaweg;51.8007,4.70824;PM10;Netherlands;µg/m³;6.99;2021-08-06T04:00:00+02:00;Netherlands
1733;RS;Južnobački upravni okrug;RS0029A;45.245065,19.84119;NO2;EEA Servia;µg/m³;17.16828;2021-08-06T14:00:00+02:00;Serbia
1734;FR;Doubs;FR82005;47.2345927602,6.07647407637;O3;EEA France;µg/m³;58.2;2021-08-06T10:00:00+02:00;France
1735;FR;Haut-Rhin;FR16069;47.7476802263,7.32136838026;CO;EEA France;µg/m³;123.0;2021-08-06T10:00:00+02:00;France
1736;FR;Charente;FR09106;45.6514582172,0.162366894343;NO2;EEA France;µg/m³;29.8;2021-08-06T10:00:00+02:00;France
1737;FR;Ille-et-Vilaine;FR19010;48.1108129462,-1.68282300489;O3;EEA France;µg/m³;46.9;2021-08-06T10:00:00+02:00;France
1738;FR;Orne;FR21031;48.4455430113,0.110833241439;NO2;EEA France;µg/m³;1.2;2021-08-06T04:00:00+02:00;France
1739;FR;Bouches-du-Rhône;FR02008;43.4022486696,4.98221826248;PM2.5;EEA France;µg/m³;12.8;2021-08-06T09:00:00+02:00;France
1740;FR;Ardennes;FR14008;49.9077785386,4.62999782273;PM2.5;EEA France;µg/m³;2.9;2021-08-06T09:00:00+02:00;France
1741;FR;Marne;FR14011;49.2507146919,4.02306008417;NO2;EEA France;µg/m³;2.9;2021-08-06T04:00:00+02:00;France
1742;FR;Manche;FR21035;49.636381221,-1.62666931648;O3;EEA France;µg/m³;60.1;2021-08-06T04:00:00+02:00;France
1743;FR;Pyrénées-Atlantiques;FR31021;43.376111,-0.536944;O3;EEA France;µg/m³;48.4;2021-08-06T04:00:00+02:00;France
1744;FR;Loire-Atlantique;FR23149;47.2861088473,-2.03228561672;SO2;EEA France;µg/m³;1.7;2021-08-06T04:00:00+02:00;France
1746;FR;Mayenne;FR23123;48.0694102185,-0.767692156971;PM10;EEA France;µg/m³;10.5;2021-08-06T04:00:00+02:00;France
1747;GR;ΑΤΤΙΚΗ;GR0032A;37.99945831,23.73304749;NO2;EEA Greece;µg/m³;111.0;2021-08-06T11:00:00+02:00;Greece
1748;CN;三门峡市;开发区;34.7942,111.1587;NO2;ChinaAQIData;µg/m³;16.0;2021-08-06T13:00:00+02:00;China
1750;CN;苏州市;彩香;31.3019,120.591;O3;ChinaAQIData;µg/m³;95.0;2021-08-06T13:00:00+02:00;China
1751;CN;招远市;招远环保局;37.374,120.399;SO2;ChinaAQIData;µg/m³;6.0;2021-08-06T13:00:00+02:00;China
1753;CN;招远市;招远环保局;37.374,120.399;PM10;ChinaAQIData;µg/m³;36.0;2021-08-06T13:00:00+02:00;China
1754;CN;葫芦岛市;新区;40.7073,120.8341;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
1755;CN;东营市;理想之城;37.26,118.35;NO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
1756;CN;怀化市;林科所(对照点);27.5721,109.5981;O3;ChinaAQIData;µg/m³;114.0;2021-08-06T13:00:00+02:00;China
1759;CN;中卫市;沙坡头消防站(对照点);37.4635,105.0025;O3;ChinaAQIData;µg/m³;203.0;2021-08-06T13:00:00+02:00;China
1760;CN;天水市;麦积国土局;34.5538,105.8945;NO2;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
1761;CN;桂林市;创业大厦;25.2381,110.1764;SO2;ChinaAQIData;µg/m³;5.0;2021-08-06T13:00:00+02:00;China
1765;CN;自贡市;南湖救助站;29.3194,104.7894;O3;ChinaAQIData;µg/m³;238.0;2021-08-06T13:00:00+02:00;China
1766;CN;厦门市;同安二实小;24.7245,118.1493;NO2;ChinaAQIData;µg/m³;38.0;2021-08-06T13:00:00+02:00;China
1767;CN;连云港市;工贸学校;34.6539,119.2413;CO;ChinaAQIData;µg/m³;700.0;2021-08-06T13:00:00+02:00;China
1768;CN;临沂市;开发区幼儿园;35.0278,118.3977;PM10;ChinaAQIData;µg/m³;27.0;2021-08-06T13:00:00+02:00;China
1769;CN;昆明市;昆明学院;24.9786,102.7997;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
1770;CN;海口市;桂林洋子站;19.9736,110.5111;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-06T13:00:00+02:00;China
1771;CN;乌海市;海北新区;39.7274,106.813;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
1773;CN;营口市;老边实验中学;40.6771,122.371;SO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
1774;CN;菏泽市;菏泽医专;35.2706,115.4702;CO;ChinaAQIData;µg/m³;600.0;2021-08-06T13:00:00+02:00;China
1775;CN;重庆市;虎峰;29.5559,106.2339;PM2.5;ChinaAQIData;µg/m³;47.0;2021-08-06T13:00:00+02:00;China
1777;CN;漳州市;西洋坪路;24.5314,117.6296;SO2;ChinaAQIData;µg/m³;7.0;2021-08-06T13:00:00+02:00;China
1778;CN;杭州市;镇二中;30.0494,119.9464;NO2;ChinaAQIData;µg/m³;21.0;2021-08-06T13:00:00+02:00;China
1779;CN;梅州市;梅龙;24.2991,116.1233;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
1780;CN;平顶山市;石龙区;33.9116,112.8867;PM10;ChinaAQIData;µg/m³;58.0;2021-08-06T13:00:00+02:00;China
1781;CN;石嘴山市;石大公路;39.2069,106.7492;NO2;ChinaAQIData;µg/m³;36.0;2021-08-06T13:00:00+02:00;China
1782;DE;Schleswig-Holstein;DESH013;54.412987,11.215994;O3;EEA Germany;µg/m³;75.7;2021-08-06T04:00:00+02:00;Germany
1783;DE;Bremen;DEHB002;53.060045,8.916966;SO2;EEA Germany;µg/m³;1.21;2021-08-06T03:00:00+02:00;Germany
1784;DE;Niedersachsen;DENI075;52.26673,10.54055;CO;EEA Germany;µg/m³;390.0;2021-08-06T02:00:00+02:00;Germany
1785;IS;Grundartangi;Grundartangi Kríuvarða;64.373583,-21.759139;PM10;Umhverfisstofnun;µg/m³;7.48183;2021-08-06T14:00:00+02:00;Iceland
1786;MK;Gazi Baba Municipality;MK0030A;42.0036099995,21.46362;SO2;EEA Macedonia;µg/m³;2.926;2021-08-06T02:00:00+02:00;Macedonia, The former Yugoslav Rep. of
1787;MK;Ilinden Municipality;MK0045A;41.9874399995,21.6525;SO2;EEA Macedonia;µg/m³;5.32;2021-08-06T02:00:00+02:00;Macedonia, The former Yugoslav Rep. of
1788;NL;Heerlen;Heerlen-Jamboreepad;50.9003,5.98685;O3;Netherlands;µg/m³;53.56;2021-08-06T04:00:00+02:00;Netherlands
1789;NL;Biest Houtakker;Biest Houtakker-Biestsestraat;51.5184,5.14845;NO2;Netherlands;µg/m³;2.73;2021-08-06T04:00:00+02:00;Netherlands
1790;NL;Wijk aan Zee;Wijk aan Zee-Burgemeester Rothestraat;52.494,4.60199;CO;Netherlands;µg/m³;0.3772;2021-08-06T04:00:00+02:00;Netherlands
1792;NL;Westmaas;Westmaas-Groeneweg;51.7866,4.45053;NO2;Netherlands;µg/m³;4.48;2021-08-06T04:00:00+02:00;Netherlands
1793;NL;Rotterdam;Rotterdam-Schiedamsevest;51.9142,4.47992;PM10;Netherlands;µg/m³;19.79;2021-08-06T04:00:00+02:00;Netherlands
1794;NL;Cabauw;Cabauw-Wielsekade;51.9745,4.9233;SO2;Netherlands;µg/m³;0.39;2021-08-06T04:00:00+02:00;Netherlands
1795;NL;Cabauw;Cabauw-Wielsekade;51.9745,4.9233;PM2.5;Netherlands;µg/m³;2.79942;2021-08-06T04:00:00+02:00;Netherlands
1796;NL;Amsterdam;Amsterdam-Stadhouderskade;52.358,4.8997;PM2.5;Netherlands;µg/m³;8.0;2021-08-06T04:00:00+02:00;Netherlands
1798;NL;Posterholt;Posterholt-Vlodropperweg;51.1192,6.0424;O3;Netherlands;µg/m³;42.28;2021-08-06T04:00:00+02:00;Netherlands
1799;RS;Moravički upravni okrug;RS0045A;43.89316,20.345513;NO2;EEA Servia;µg/m³;2.15839;2021-08-06T14:00:00+02:00;Serbia
1800;SE;Jämtland;SE0005R;63.8488899996,15.33558;PM2.5;EEA Sweden;µg/m³;3.2;2021-08-06T13:00:00+02:00;Sweden
1801;ES;Bizkaia;ES1244A;43.2674999995,-2.91833333;CO;EEA Spain;µg/m³;250.0;2021-08-06T04:00:00+02:00;Spain
1803;ES;Cáceres;ES1615A;39.4727799995,-6.36028;CO;EEA Spain;µg/m³;250.0;2021-08-06T03:00:00+02:00;Spain
1804;ES;Ciudad Real;ES1278A;38.6892499995,-4.11151;O3;EEA Spain;µg/m³;88.0;2021-08-06T03:00:00+02:00;Spain
1805;ES;Cuenca;ES1858A;40.0618499995,-2.12972;O3;EEA Spain;µg/m³;36.0;2021-08-06T03:00:00+02:00;Spain
1806;FR;French Guiana;FR40007;4.84816101287,-52.323811028;PM10;EEA France;µg/m³;5.2;2021-08-06T10:00:00+02:00;France
1807;FR;Nord;FR11034;50.7065553864,3.18065594333;CO;EEA France;µg/m³;229.0;2021-08-06T10:00:00+02:00;France
1808;FR;Loire;FR29439;45.4817833259,4.42966453122;O3;EEA France;µg/m³;63.0;2021-08-06T10:00:00+02:00;France
1809;FR;Nord;FR06006;50.3642606948,3.52273440352;PM2.5;EEA France;µg/m³;6.2;2021-08-06T10:00:00+02:00;France
1810;FR;Pyrénées-Atlantiques;FR31017;43.4941399201,-1.52777378685;PM10;EEA France;µg/m³;18.1;2021-08-06T09:00:00+02:00;France
1811;FR;Bas-Rhin;FR16034;48.5904327918,7.74498691879;PM10;EEA France;µg/m³;4.3;2021-08-06T09:00:00+02:00;France
1813;FR;Eure-et-Loir;FR34047;48.760911373,1.23364739653;NO2;EEA France;µg/m³;8.5;2021-08-06T10:00:00+02:00;France
1814;FR;Charente-Maritime;FR09003;46.1625559995,-1.153603;NO2;EEA France;µg/m³;9.7;2021-08-06T09:00:00+02:00;France
1815;FR;Martinique;FR39015;14.6061349483,-61.0652272262;PM10;EEA France;µg/m³;27.3;2021-08-06T06:00:00+02:00;France
1816;FR;Saint-Pierre;FR38023;-21.3316623186,55.4789638004;PM10;EEA France;µg/m³;27.3;2021-08-06T05:00:00+02:00;France
1817;FR;Ardennes;FR14051;49.7452850616,4.71916459783;PM10;EEA France;µg/m³;5.4;2021-08-06T04:00:00+02:00;France
1818;FR;Orne;FR21050;48.6450083459,-0.458333034372;O3;EEA France;µg/m³;50.5;2021-08-06T04:00:00+02:00;France
1820;FR;Puy-de-Dôme;FR07034;45.7757153069,3.09625023923;PM2.5;EEA France;µg/m³;3.8;2021-08-06T04:00:00+02:00;France
1821;FR;Seine-Maritime;FR25043;49.4005402179,1.09882823869;PM10;EEA France;µg/m³;11.4;2021-08-06T04:00:00+02:00;France
1822;BA;Lukavac;Lukavac;44.5333027778,18.5348916667;CO;Bosnia_Tuzlanski;µg/m³;1607.0;2021-08-06T14:00:00+02:00;Bosnia and Herzegovina
1823;CN;合肥市;庐阳区;31.9436,117.266;PM2.5;ChinaAQIData;µg/m³;17.0;2021-08-06T13:00:00+02:00;China
1825;CN;滁州市;老年大学;32.3153,118.3093;PM2.5;ChinaAQIData;µg/m³;16.0;2021-08-06T12:00:00+02:00;China
1827;CN;商丘市;环境监测站;34.4285,115.6702;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
1829;CN;扬州市;市体育局;32.3972,119.3633;NO2;ChinaAQIData;µg/m³;8.0;2021-08-06T13:00:00+02:00;China
1830;CN;那曲地区;那曲会议中心;31.4797,92.0506;O3;ChinaAQIData;µg/m³;91.0;2021-08-06T13:00:00+02:00;China
1831;CN;石家庄市;西北水源;38.1328,114.4898;O3;ChinaAQIData;µg/m³;243.0;2021-08-06T13:00:00+02:00;China
1832;CN;石家庄市;西南高教;38.0058,114.4586;CO;ChinaAQIData;µg/m³;900.0;2021-08-06T13:00:00+02:00;China
1835;ZA;Mopani;Phalaborwa;-23.931992,31.139652;SO2;South Africa;ppm;0.008001;2021-08-06T14:00:00+02:00;South Africa
1836;ZA;Sedibeng;Sharpeville;-26.689794,27.86778;NO2;South Africa;ppm;0.02012;2021-08-06T14:00:00+02:00;South Africa
1837;CN;张家港市;城北小学;31.882,120.55;O3;ChinaAQIData;µg/m³;82.0;2021-08-06T13:00:00+02:00;China
1838;CN;楚雄州;州环境监测站;25.0441,101.5482;PM10;ChinaAQIData;µg/m³;24.0;2021-08-06T13:00:00+02:00;China
1840;CN;怒江州;州监测站;25.8567,98.8601;PM2.5;ChinaAQIData;µg/m³;15.0;2021-08-06T13:00:00+02:00;China
1841;CN;朔州市;市二中;39.3681,112.4272;NO2;ChinaAQIData;µg/m³;22.0;2021-08-06T13:00:00+02:00;China
1843;CN;随州市;市委党校;31.7275,113.3583;NO2;ChinaAQIData;µg/m³;11.0;2021-08-06T13:00:00+02:00;China
1844;CN;郴州市;市审计局;25.8071,113.0383;NO2;ChinaAQIData;µg/m³;14.0;2021-08-06T13:00:00+02:00;China
1846;CN;雅安市;市政府;29.9833,103.0111;SO2;ChinaAQIData;µg/m³;9.0;2021-08-06T13:00:00+02:00;China
1848;CN;黄冈市;市林业局;30.4445,114.9136;PM10;ChinaAQIData;µg/m³;34.0;2021-08-06T13:00:00+02:00;China
1849;CN;齐齐哈尔市;市环境监测站;47.2988,123.945;O3;ChinaAQIData;µg/m³;87.0;2021-08-06T13:00:00+02:00;China
1850;CN;乐山市;市第三水厂;29.6006,103.7508;PM10;ChinaAQIData;µg/m³;28.0;2021-08-06T13:00:00+02:00;China
1851;AU;Melton;Melton;-37.7064552,144.5669;PM2.5;Australia - Victoria;µg/m³;1.29;2021-08-06T13:00:00+02:00;Australia
1852;BE;Limburg;BETN027;51.1337166964,5.6066592197;NO2;EEA Belgium;µg/m³;3.5;2021-08-06T03:00:00+02:00;Belgium
1853;BE;Antwerpen;BELHB23;51.1702980388,4.34100506456;PM10;EEA Belgium;µg/m³;11.6;2021-08-06T03:00:00+02:00;Belgium
1855;BE;Brabant wallon;BETN063;50.655439,4.668288;NO2;EEA Belgium;µg/m³;1.5;2021-08-06T03:00:00+02:00;Belgium
1856;BE;Vlaams-Brabant;BETE008;50.9260951165,4.39592001414;NO2;EEA Belgium;µg/m³;3.5;2021-08-06T03:00:00+02:00;Belgium
1857;BR;Santa Gertrudes;Santa Gertrudes;-22.45995527,-47.53629834;NO2;Sao Paulo CETESB;µg/m³;59.0;2021-08-06T14:00:00+02:00;Brazil
1858;BR;Jundiaí;Jundiaí;-23.19200374,-46.89709727;PM10;Sao Paulo CETESB;µg/m³;22.0;2021-08-06T14:00:00+02:00;Brazil
1859;CA;BRITISH COLUMBIA;Castlegar Zinio Park;49.317698,-117.661527;SO2;AirNow;ppm;0.004;2021-08-06T13:00:00+02:00;Canada
1860;CA;NEW BRUNSWICK;FREDERICTON-NEEDHAM;45.957289,-66.645236;NO2;AirNow;ppm;0.001;2021-08-06T11:00:00+02:00;Canada
1863;CH;Lucerne;CH0022A;47.0676911585,8.30067577039;O3;EEA Switzerland;µg/m³;64.6511;2021-08-06T13:00:00+02:00;Switzerland
1864;CH;Bern;CH0031A;46.9510019036,7.4408712625;PM2.5;EEA Switzerland;µg/m³;3.637;2021-08-06T13:00:00+02:00;Switzerland
1865;CH;Vaud;CH0028A;46.5220101907,6.63969979321;CO;EEA Switzerland;µg/m³;322.0;2021-08-06T13:00:00+02:00;Switzerland
1866;CL;Talcahuano;Nueva Libertad;-36.735998,-73.118693;SO2;Chile - SINCA;µg/m³;8.2;2021-08-06T14:00:00+02:00;Chile
1867;CL;Curicó;Curicó;-34.9749250775,-71.2339675123;PM2.5;Chile - SINCA;µg/m³;52.0;2021-08-06T13:00:00+02:00;Chile
1868;CL;Coyhaique;Coyhaique II;-45.5790456672,-72.0499645058;PM2.5;Chile - SINCA;µg/m³;20.0;2021-08-06T13:00:00+02:00;Chile
1869;CL;Hualpén;ENAP Price;-36.791231,-73.119152;NO2;Chile - SINCA;µg/m³;21.1;2021-08-06T13:00:00+02:00;Chile
1870;CL;Temuco;Ñielol;-38.72700326,-72.5800019503;PM10;Chile - SINCA;µg/m³;25.0;2021-08-06T13:00:00+02:00;Chile
1871;FI;Lapland;FI00356;67.9673440876,24.1122195302;O3;EEA Finland;µg/m³;68.2115615;2021-08-06T13:00:00+02:00;Finland
1872;GB;Kensington and Chelsea;Kensington and Chelsea - North Ken FIDAS;51.5210467476,-0.213492139585;NO2;London Air Quality Network;µg/m³;5.0;2021-08-06T13:00:00+02:00;United Kingdom
1873;GB;Bristol;Bristol St Paul's;51.462839,-2.584482;O3;DEFRA;µg/m³;51.0;2021-08-06T13:00:00+02:00;United Kingdom
1874;GB;Chesterfield;Chesterfield Roadside;53.231722,-1.456944;NO2;DEFRA;µg/m³;17.0;2021-08-06T13:00:00+02:00;United Kingdom
1875;GB;Nottingham;Nottingham Centre;52.95473,-1.146447;O3;DEFRA;µg/m³;23.0;2021-08-06T13:00:00+02:00;United Kingdom
1876;GB;Inverness;Inverness;57.481308,-4.241451;PM2.5;DEFRA;µg/m³;9.0;2021-08-06T13:00:00+02:00;United Kingdom
1877;GB;Manchester;Manchester Sharston;53.371306,-2.239218;O3;DEFRA;µg/m³;32.0;2021-08-06T13:00:00+02:00;United Kingdom
1878;GB;Sibton;Sibton;52.2944,1.463497;O3;DEFRA;µg/m³;40.0;2021-08-06T13:00:00+02:00;United Kingdom
1879;GB;Manchester;Manchester Piccadilly;53.48152,-2.237881;PM2.5;DEFRA;µg/m³;5.0;2021-08-06T13:00:00+02:00;United Kingdom
1881;GB;Lerwick;Lerwick;60.13922,-1.185319;O3;DEFRA;µg/m³;90.0;2021-08-06T13:00:00+02:00;United Kingdom
1882;GB;Stoke-on-Trent;Stoke-on-Trent A50 Roadside;52.980436,-2.111898;PM10;DEFRA;µg/m³;13.0;2021-08-06T13:00:00+02:00;United Kingdom
1883;GB;Sheffield;Sheffield Tinsley;53.41058,-1.396139;NO2;DEFRA;µg/m³;15.0;2021-08-06T13:00:00+02:00;United Kingdom
1884;GB;Cardiff;Cardiff Centre;51.48178,-3.17625;NO2;DEFRA;µg/m³;6.0;2021-08-06T13:00:00+02:00;United Kingdom
1885;GB;Leeds;Leeds Centre;53.80378,-1.546472;PM2.5;DEFRA;µg/m³;7.0;2021-08-06T13:00:00+02:00;United Kingdom
1887;GB;Derry;Derry Rosemount;55.002818,-7.331179;NO2;DEFRA;µg/m³;10.0;2021-08-06T13:00:00+02:00;United Kingdom
1888;GB;Auchencorth;Auchencorth Moss;55.79216,-3.2429;PM10;DEFRA;µg/m³;8.0;2021-08-06T13:00:00+02:00;United Kingdom
1889;GB;Sunderland;Sunderland Silksworth;54.88361,-1.406878;PM10;DEFRA;µg/m³;22.0;2021-08-06T13:00:00+02:00;United Kingdom
1890;GB;Kingston;Kingston Upon Thames - Cromwell Road;51.412308,-0.29658478;NO2;London Air Quality Network;µg/m³;25.0;2021-08-06T13:00:00+02:00;United Kingdom
1891;GB;Tower Hamlets;Tower Hamlets - Blackwall;51.5150461674,-0.00841849265643;O3;London Air Quality Network;µg/m³;33.7;2021-08-06T13:00:00+02:00;United Kingdom
